elo.diff;outcome
-10.8000000000002;0
13.8;0
-326.8;0
33.1999999999998;1
78.4000000000001;0
-45.8;0
-2.20000000000005;1
-56.6;0
-88.4000000000001;0
144.4;1
-22.6000000000001;1
-40.4000000000001;1
69.8;1
-91;1
-118.6;1
5.60000000000014;0
36.6000000000001;1
80.1999999999999;0
86.5999999999999;0
0.399999999999977;0
-44;1
10.4;0
113.2;1
10.1999999999998;1
-74.9999999999999;1
-62.2;1
-177.4;0
-48.1999999999999;0
61.6;1
-36.5999999999999;1
31.6000000000001;1
-34;1
52.4000000000001;0
-18.2;1
-149;0
98.4000000000001;1
161;1
-53;1
28.4;1
-54.8000000000002;0
-172.2;0
13.6;0
-41.2;1
-61.4000000000001;0
-34.2;0
56.8;1
34;0
-37.4;0
163.2;1
44.4;0
11.4;1
-169.4;0
6.39999999999986;0
208;1
35;0
-82.4000000000001;1
-16.8;1
-80.8;0
109.2;1
285.2;1
-28.4000000000001;0
29.4000000000001;1
11.9999999999999;1
110;1
11;1
176.8;0
20.4000000000001;1
1.39999999999986;1
-147.2;1
-40.2;1
162.4;1
-254.4;0
-104.8;1
82.8;0
31;0
-221;1
117.4;1
-6.60000000000002;0
10.8;0
-78.1999999999999;1
17;0
98.3999999999999;1
58.6;1
-95.4000000000001;1
-30.2;1
25;1
-42.2;1
-132.4;0
-17.6000000000001;1
123.4;0
-53.3999999999999;1
70.2;0
-91.1999999999999;0
-38.8;0
-19.3999999999999;0
-243.2;0
11.8;1
89;1
55.2;0
51.5999999999999;0
112.4;0
41.6;0
-104.8;0
44;1
138.2;1
-63;0
-218;0
51.5999999999999;0
15.4;1
77.4000000000001;0
-15.4;1
-4.19999999999982;1
14.8;0
-45.8;0
-226.4;0
-69.2;1
14;1
83.6000000000001;0
-38.5999999999999;0
25.6;0
40;1
35;1
14;0
26.8;1
-24.4000000000001;1
71.4000000000001;0
21.2;1
-60;1
82;1
-46.6;0
-44.8;0
90.5999999999999;0
-204.8;1
128.4;0
-56.8000000000001;0
-147.2;0
128.4;0
-151.2;1
9.60000000000002;0
-90.3999999999999;1
207.4;1
63.8;0
42;0
82.6000000000001;1
-80.1999999999999;1
-61.8;1
-27.2;1
17.8;0
-80;1
-64.8;1
103.6;1
-207.6;0
-208.8;0
41.4;0
-29;1
-34;1
-40;0
-9.40000000000009;1
13.6000000000001;1
-46.4000000000001;0
8.39999999999986;0
-78.1999999999999;0
104.2;0
69.8;0
35.3999999999999;1
184.4;1
-76.0000000000001;1
85.2;1
81.1999999999999;0
-17.5999999999999;1
2.79999999999995;1
-134;0
-63;1
-95.6;1
4.79999999999995;1
-44;1
-9.20000000000005;1
-284.6;0
23.2;1
105.2;1
114.2;1
-64.2;0
-146.8;1
64.8;0
-169.2;0
82;1
62.5999999999999;1
76.2;1
76.5999999999999;1
-102.6;0
-12.3999999999999;0
-38.4;1
-78;1
67.6;0
-74.8;1
-277.2;0
-28.3999999999999;1
-39.8;0
117;1
-3.20000000000005;0
-248;0
-39;0
67.8000000000002;0
89.8;1
-95.3999999999999;0
-10.5999999999999;1
-160.8;0
-122.4;0
35.8;0
-228.8;1
-226.4;0
-92.2;1
-173.2;1
-373.4;0
-53.8;1
-6.20000000000005;0
-64.2;0
39.3999999999999;0
73.4000000000001;1
-48;1
-21.8000000000002;0
-51.4;1
-71.2;0
-300;0
-79.8;1
4.79999999999995;1
-140.8;1
-35.5999999999999;1
57.8000000000002;1
-68.4000000000001;0
-37.2;0
-244.8;0
-14.3999999999999;1
-33;0
18.1999999999999;1
0.400000000000091;1
5.79999999999995;0
-83.4000000000001;0
-70.5999999999999;0
-34.6;0
-396.6;0
265.6;1
21.2;1
-61.0000000000001;0
-65.8000000000002;1
-158.4;0
179.2;0
254;1
-88.6000000000001;0
3;0
-81.9999999999999;1
71.2;1
104.4;0
119.4;1
-61.8000000000001;1
-120.6;0
7;0
107.4;0
-46.5999999999999;0
174.6;1
163.6;0
196.4;1
96.4000000000001;1
-270.4;0
20.5999999999999;0
15.2;1
44.8000000000001;1
69.4000000000001;1
115.8;1
-154.8;0
143.4;1
30.2;0
-100.6;0
12.3999999999999;0
-14.2;1
-33;0
-18.4000000000001;0
101.6;1
-143;0
48.8;0
244.6;1
117.6;1
73.2;1
-283.2;0
-2.80000000000018;1
-119.2;0
-188.6;0
231.2;1
21.4000000000001;0
-55.6;0
68.2;1
12;1
-91.2;0
-35.4;0
-63.2;0
-106.8;0
244.2;1
134.6;0
-75.8;1
32.8000000000002;1
53.6;0
90.5999999999999;1
380.6;1
-80.4;1
6.59999999999991;0
-108;1
54.8;1
24;1
-69.6000000000001;1
257.4;1
36.8;1
11.4000000000001;0
-38.6;0
-199.4;0
-62.1999999999999;0
-12.8;1
-36.8;1
131.6;1
-36.1999999999999;1
0.600000000000023;1
-288.2;0
-9;1
-242.6;0
-50.5999999999999;0
-36.4000000000001;0
87.6;0
141.4;1
-4;0
-189.2;0
7.40000000000009;0
-39.8000000000001;1
159.6;0
-56.1999999999999;0
3.40000000000009;1
4.40000000000009;0
48.5999999999999;1
34;0
18.4000000000001;0
-13.1999999999999;1
-45.4;0
41.8;0
49.2;0
-71.6;0
1.40000000000009;1
-75.4000000000001;0
44.5999999999999;1
-32.5999999999999;1
167.2;0
-22.3999999999999;0
-133.8;0
148.8;1
42.8;0
35.1999999999999;0
-31.5999999999999;1
-275.6;0
29.2;0
93;0
26.1999999999998;0
-88.4000000000001;1
-161.6;1
-30.8;0
35.1999999999998;0
-59.2;0
50.5999999999999;0
28.2;0
97.2;1
-83.3999999999999;0
-86.2;1
-81.6;1
7.20000000000005;0
-86.2;1
63.1999999999999;0
168.2;1
-203;0
16;0
-34.1999999999999;0
-81.3999999999999;0
13;1
1.60000000000014;1
68.4;1
6;1
-63.6000000000001;1
29;0
-9.20000000000005;1
154.6;1
-122.4;0
-41;1
36.5999999999999;1
5.59999999999991;1
319.2;1
-194.2;0
79.4;1
-78.3999999999999;0
59.2;1
88;1
-20.2;1
-31.4;0
-205;1
-60.2;0
10;0
2.39999999999998;1
27.2;1
63.5999999999999;1
-15.4000000000001;1
190;1
-9.19999999999993;1
59.2;1
97.6;0
55.5999999999999;1
-12.8;1
89.4000000000001;0
33.6;0
-47.4000000000001;1
72.8;0
93.4;1
101;1
126.2;0
-262.8;0
-5.20000000000005;1
155.4;0
-37;0
-35.6000000000001;0
-30.6000000000001;1
-160.2;0
150.4;1
-44.2;1
41.4000000000001;1
106.4;1
-1.20000000000005;0
23;0
352.2;1
16.2;1
142.4;0
73.2;1
-26.2;1
-93.2;0
181.2;1
132.4;1
-46.4;0
-124;1
301.2;1
139.4;0
-11.2;0
56.1999999999999;1
-21.6000000000001;0
-60.8000000000002;1
335.8;1
-13.8;0
-21.3999999999999;0
86.8;1
37.5999999999999;0
-4.59999999999991;1
-87;0
18.5999999999999;1
55.1999999999999;1
103.2;1
-4.20000000000005;1
-23.3999999999999;1
23.8;1
57.0000000000001;1
18.6000000000001;0
124.8;0
18.3999999999999;0
169.8;1
80.6;1
-25.6;1
-31.6;0
4.39999999999986;0
67.8000000000001;1
32;0
-288.4;1
-107.2;0
-67.5999999999999;0
43.4000000000001;1
69.2;0
-14.3999999999999;0
-8.39999999999998;0
102.6;0
-397.8;0
211;1
27.2;0
-107.6;1
-108.6;1
12.2;1
145.8;1
-79.6000000000001;0
103.6;0
-46.5999999999999;1
-10;1
-15.6000000000001;1
74.4000000000001;0
125;0
136.8;1
-81.3999999999999;1
-48.2;1
88.3999999999999;1
-117.4;1
36;0
4.20000000000005;1
37.8000000000001;0
160.8;1
15.8;0
109;0
-26.8;0
-21.2;1
67.8;0
33.8;1
-37.8;0
70.8000000000001;1
-24.4;0
-31.4;0
32.8;1
83.0000000000001;0
56.8;0
-69.6000000000001;1
289;1
64.4000000000001;1
134.2;1
35;1
-182.8;1
-17.4000000000001;0
-5.79999999999995;0
12.2;0
-31.8000000000001;1
124.8;1
150.8;0
123.6;1
85.8;0
149.6;0
-72;1
-23.1999999999999;0
117.4;1
-88.2;1
-102.8;1
380;1
94.8;1
16.2;0
20.4000000000001;0
3.60000000000014;1
13.8;0
-78.0000000000001;1
4.60000000000002;0
-35.4000000000001;0
-51.3999999999999;1
-86.6000000000001;1
157.8;0
-15.4000000000001;0
24.8000000000002;0
153.8;1
136.2;1
42.2;0
35.8;0
120.6;0
-60.1999999999999;1
114;1
-7.59999999999991;1
95.8;1
8;1
103.4;1
-61.2;1
-28.2;0
-266.2;0
-317.2;0
-85.6;1
52.8;0
-1.79999999999995;1
76.8;1
122.8;1
273.2;1
148.8;1
101.2;1
144.4;1
30.6000000000001;1
84;1
-38.4;1
106.6;0
-78.4000000000001;1
10.6;1
59;0
-67.4000000000001;1
26;0
20.6000000000001;0
41.2;1
-119.4;1
-118.8;1
-64.3999999999999;0
-75.8;0
24.8;1
92;0
170.8;1
-28.6;1
2.79999999999995;1
237;0
-90.6000000000001;0
79.9999999999999;1
-21.8;0
-38.2;1
76.1999999999999;1
-51.4000000000001;1
68.4000000000001;1
-256;1
-58;0
-57.2;1
-8;0
12;1
54.2;1
88.5999999999999;1
59.5999999999999;1
17.2;0
37.4000000000001;1
33;1
-342.8;0
-12.2;1
206.6;1
-29.5999999999999;1
-98.5999999999999;1
-190.8;1
93.6000000000001;0
89.1999999999999;0
-53.0000000000001;1
470;1
-153.6;0
-117.4;1
-402.8;0
341.2;0
-14.2;0
191.2;1
-180.6;1
-92.8;0
30;1
-0.399999999999864;0
-38;1
-132.8;1
6.79999999999995;0
78.8000000000001;1
15.4000000000001;0
25;0
-24.5999999999999;1
19.2;1
-181.8;0
40.3999999999999;1
65.1999999999999;1
-68.4000000000001;1
-56.0000000000001;0
17;1
-5.79999999999995;1
-108.8;0
-34.6;1
9.20000000000005;1
-61.8;1
-85.2;0
-5.39999999999998;1
-60.4000000000001;1
-114.8;1
111.2;1
33.4000000000001;1
-42.4000000000001;0
-101.6;0
81.6;1
55.5999999999999;1
-177.6;0
-12.4;1
51.4000000000001;0
-85.6000000000001;1
85.4000000000001;1
-19.3999999999999;0
-152.8;0
77;1
27.8000000000002;1
1.20000000000005;1
120.4;1
-134.8;0
64;1
21;1
10.3999999999999;0
69;1
29;0
-7.60000000000002;1
-36.2;1
-113.4;1
-61.6;0
-94.5999999999999;0
-31.8000000000001;0
-126.4;1
-3.39999999999998;1
47.4;0
158.8;1
-44.4;1
-187.2;0
45.2;0
34.2;1
-185;0
-109;0
37;0
22.4;1
18.1999999999999;1
90.8;0
16.6000000000001;0
166;0
-89;0
20.4000000000001;1
-98;0
-56.8000000000001;1
-10.8;1
70.6;1
-24.8;0
-77.8;0
-167.4;1
-70.2;1
-180.8;0
-200.8;1
-140.8;0
-83.5999999999999;1
164.8;1
2.20000000000005;0
-24.2;1
-122;0
38.4000000000001;1
-16.5999999999999;0
-186.8;1
-12.4000000000001;1
92.4;1
-186.2;1
-99.6000000000001;0
128.8;0
-90.5999999999999;0
36.1999999999998;1
-23.4;1
74.8000000000001;1
14.4;0
-134.2;0
-39.6;1
-136.4;0
-54;1
17.8;0
-19.8;0
-53.1999999999999;0
15;1
16.2;0
-26;1
64.6000000000001;0
-34.1999999999999;0
-31.8;0
-48.6000000000001;0
-44.2;0
-107;1
-11.8;0
-44.1999999999999;0
-58.0000000000001;0
-14.6;0
-216.6;1
15.8;1
7.80000000000007;0
-8.19999999999993;0
59.8;1
1.40000000000009;1
65.8;1
-17.2;0
-24.2;0
-62.8;1
1.19999999999993;1
-60.2;0
43.4;0
99.2;1
-109.2;0
-178.4;0
34.8000000000001;1
-297.2;0
8.20000000000005;0
222.2;1
-34.1999999999999;0
79.4;0
-145.4;0
1.39999999999986;0
128;0
-92.2;1
28.1999999999999;1
-39.4;0
-13;1
-34;1
30;0
-70.2;0
-31.8;0
43.6000000000001;1
25.8;1
43;1
16.2;0
-30.5999999999999;1
-24.1999999999999;1
-22.2;1
122;1
103.4;0
29.5999999999999;1
-20;1
88.9999999999999;0
24.4;1
-107.6;0
-60.8;0
47.5999999999999;1
-118.4;0
44.8000000000001;1
72.4000000000001;0
-50;1
-30.5999999999999;1
30.8;1
-135.4;1
-35.8;0
49.5999999999999;0
-254.4;0
153.4;0
58.6000000000001;1
-237.8;0
60.1999999999999;1
49.8;1
-120.4;0
-19.6;0
19.2;0
21.4000000000001;0
80;0
46.2;1
145.4;1
29.2;0
-77;1
-3.39999999999998;1
157;1
-38.4;1
138.6;1
15.4;1
-54.3999999999999;1
39.4;1
29.6000000000001;0
17.1999999999998;0
-48.2;1
-69;1
80.2;1
154.8;1
10.4000000000001;1
-45.4000000000001;1
161.6;1
150.6;0
88;1
-39.1999999999999;1
88.4;0
-2.20000000000005;1
-46.6000000000001;1
37.8;1
-47.8000000000001;1
23.2;1
-169.2;1
33.1999999999999;0
71.4000000000001;1
-45.5999999999999;0
68.8;1
-21.8000000000001;1
-35.4;1
-202;0
-6;0
-96.4000000000001;1
12.5999999999999;1
21.4;0
66.3999999999999;1
-7.79999999999995;1
-52.4000000000001;1
230.2;1
-6.40000000000009;0
22.3999999999999;1
24.4000000000001;0
7.39999999999998;0
-116.8;1
-67.8;1
-82.2;1
31;0
-82.6;1
101.6;0
-110.6;0
-45.4000000000001;1
-287.4;0
147;1
21.6;1
-105.8;0
117;0
-148.4;0
-16.8;0
-11.4000000000001;1
-35.6000000000001;0
46.4000000000001;0
-44.2;1
119.2;0
29;0
60.5999999999999;0
-19.5999999999999;1
-2;0
50.2;0
88.6000000000001;1
73.5999999999999;1
6;0
-132.4;1
1.79999999999995;0
78.4000000000001;0
98.3999999999999;1
110.6;0
117.2;1
-133.4;1
-67.4000000000001;0
35.4000000000001;1
200.8;1
-76.2;0
19;1
-0.799999999999955;1
-89.3999999999999;1
-38.4;1
25.1999999999999;0
178.8;1
-49.2;1
5.40000000000009;1
6.60000000000002;0
153.2;0
-264.6;0
-135;0
31;0
156.6;1
-120.2;1
37.4;1
-91.4000000000001;1
-27;1
-140.6;0
29.6000000000001;0
-151.6;0
30.8000000000001;0
4.59999999999991;1
32.8;1
-50.2;0
67.4;0
115.2;0
-95;0
-98;1
-158.4;0
-102.4;0
340.2;1
-7.59999999999991;1
-107;0
146.8;1
-126.2;1
6.60000000000002;1
-110;1
21.4000000000001;1
-87;0
-44.4;1
-21.3999999999999;0
6.19999999999993;0
78.6;1
-4.60000000000002;0
53.6;1
62.4000000000001;1
111.2;0
43.1999999999999;1
56.3999999999999;1
-4.39999999999986;0
11.8;0
-51;0
18.3999999999999;1
49.2;1
-4.40000000000009;0
92.4000000000001;0
-102.8;1
-129;1
-12.8;1
11.9999999999999;1
160.4;1
49.8;1
-56.6;0
25;1
-60.3999999999999;0
70.2;0
-34.1999999999999;0
-184.6;0
114.2;0
13;1
16.2;1
113.4;0
-25.8000000000001;0
-31.1999999999999;0
-243.6;0
3.79999999999995;1
-119;1
-56.2;0
25.6;1
-45.9999999999999;0
65.9999999999999;0
6;0
112.4;1
2.80000000000007;0
97.4000000000001;1
-177.2;1
38.3999999999999;0
36.4;0
-39.8000000000001;1
-18;0
92.8000000000001;1
-139.2;0
187.6;0
-13;1
-12.5999999999999;1
-24.5999999999999;0
30.8000000000001;0
-194.6;0
-63.8000000000001;0
0.400000000000091;1
-82.0000000000001;0
-56;0
36.8000000000002;0
7.39999999999998;0
92.9999999999999;0
-15.2;1
-27.8;1
-76.6;0
-128.8;1
-161.6;0
0.199999999999818;1
-100.4;1
43.8;1
-23.4;0
-71.8;0
49.8;0
-43.6;1
2.80000000000007;1
-5.60000000000002;0
-9.80000000000018;0
-91.4;1
8.39999999999998;1
135.4;0
-101.8;1
-78.3999999999999;1
121.8;1
-1.40000000000009;0
17.6000000000001;0
-343.2;0
28;0
57.4000000000001;0
79.4;1
-41;1
-70.2;0
4;0
54.6000000000001;1
-114.6;1
-3.19999999999993;1
-3.79999999999995;1
-80.3999999999999;0
-27.8;0
-162.6;0
41.5999999999999;1
-38.5999999999999;0
428.2;1
0.200000000000045;1
24.8000000000002;1
118.2;1
28.6;1
34;1
-57.2;0
-11.8;0
-29.5999999999999;0
38.2;0
-18.2;1
61.8;0
107;0
-140.8;1
-233.4;0
8.40000000000009;0
-208.4;0
-21.1999999999999;1
17.6000000000001;0
-19.8;0
34.2;1
-156.6;0
-13.4000000000001;1
81;1
53;0
1.79999999999995;1
-68.4000000000001;1
-80.9999999999999;1
-17.2;1
-32.8;1
19.1999999999998;0
-21;1
-99.8;1
-29.8;1
-27.8;1
139;0
155;1
9.59999999999991;1
40.5999999999999;0
-32.8;1
-59.2;0
17.1999999999999;1
-99.6;0
41.1999999999999;1
-63.8;1
-27.6;1
51.5999999999999;1
59.8;1
22.6;1
96.4000000000001;0
35.0000000000001;1
-27.6;0
20;1
-80.2;1
24;1
49.6000000000001;1
71.5999999999999;0
187.4;1
124;1
-12.4;0
88.8;1
22;0
-4.40000000000009;0
-24.4;1
-120.8;0
-0.399999999999977;1
-12.4;0
16.4000000000001;1
121.6;1
-44.8;1
-130.4;0
130.8;0
-4.40000000000009;1
-12;0
-29.4000000000001;0
71.6;1
-91;0
160.2;0
47.6;1
105;0
-76.8;0
32.2;0
-62.3999999999999;0
71.4000000000001;1
-6.20000000000005;0
155.6;0
131.4;0
-37;1
132.2;1
20.8;1
-6.20000000000005;0
26.5999999999999;1
121.6;0
-138.6;0
-97.5999999999999;1
-48.4000000000001;0
-15.8;1
169.4;0
6.60000000000002;1
54.4;0
-52.8;0
-103;0
74.1999999999999;1
128.6;1
-116.8;0
66.2;1
90.4000000000001;1
110.4;1
7.79999999999995;1
-5.80000000000007;1
39;0
22.8;0
82.5999999999999;1
-66.4000000000001;0
-75.8;0
-5.80000000000007;0
-69.2;1
-20.8;1
-24.5999999999999;0
-50.6000000000001;0
132.4;1
-100.8;1
-134.8;1
-22.8000000000001;1
20.8000000000001;1
36;1
-36.3999999999999;0
115.4;1
-2.20000000000005;1
5;1
-20.4000000000001;0
134;0
-100.2;0
32.8;1
-27.8;0
66.5999999999999;0
62.8;1
-72.4000000000001;1
110.2;0
108.6;1
-24.6000000000001;0
79.1999999999999;1
154.8;1
114.8;1
-186.6;0
171;0
140.8;0
-137.4;1
31.4;1
28.8;0
84.6;0
21;1
84.6;0
-1.79999999999995;1
25.8;1
-11.1999999999999;1
-62.8000000000001;0
399.8;1
-90.8;0
-55.8000000000001;0
-15.4000000000001;0
216.2;1
10.2;1
-37;1
84.8000000000001;0
72;0
-3.20000000000005;0
-38.6;0
87.4;1
-201;0
24.4000000000001;1
129.6;1
19.2;1
183.4;1
-77.1999999999999;0
-208.6;0
-45.6;1
13.1999999999998;0
-88.6;1
16.2;1
26.8000000000001;1
-11.8;1
18.6000000000001;0
-122;0
-14.6;0
-60.5999999999999;1
44.1999999999999;1
22.8;1
84.1999999999998;0
-11.8000000000001;1
478.4;1
57.1999999999999;0
-73.4;0
175.6;0
-1.59999999999991;0
209.8;1
20.8;0
18.8;1
-99;0
1.59999999999991;1
15.6000000000001;0
45.4000000000001;1
-6;1
24.8000000000002;0
96;0
-91.2;0
14.8;0
-45.5999999999999;0
1;1
89.6;0
154.2;1
-74.8;0
-49.4000000000001;0
-8;1
-358;0
49.3999999999999;0
-67.2;0
16;0
-97.1999999999998;0
-31.5999999999999;0
6.19999999999982;1
-42.1999999999998;0
-155;0
-16.4;0
20.1999999999998;0
-103.2;0
19.6;0
-34.2;1
14.5999999999999;1
-45.4;1
27.2;0
-22;1
-11.5999999999999;0
163.8;1
-72.2;0
33;0
194.2;1
98.1999999999999;1
-52.4;1
-77.9999999999999;0
134.6;1
-52.2;0
-17.8;0
28.9999999999999;1
-69;1
-14.2;1
-201.8;0
248.6;1
-42.2;1
42.8;0
5.80000000000007;1
-52.8;1
-358;0
5.79999999999995;1
51.8;1
-1.39999999999986;0
37.3999999999999;0
97.5999999999999;0
-38.3999999999999;1
238.8;1
-61.2;0
173;1
-54.2;1
-104.2;1
32.8;1
121.6;1
-186.2;0
23.2;0
184.2;0
-18;1
76.2;0
36.2;1
69.4;0
-66.2;1
-0.399999999999977;1
-11.6000000000001;0
260.4;1
-67.2;0
-48.4;1
-227.6;0
60.9999999999999;0
76.4000000000001;0
-2.60000000000014;1
21.2;0
-64.8;0
-33.4000000000001;0
206.2;0
44;0
71.4000000000001;1
116.8;1
-14.4;0
170.2;1
25.3999999999999;1
9.60000000000014;0
177;1
15.8;1
-27.0000000000001;1
-43;0
52.8;1
123.6;0
-39.1999999999999;1
-66.8;0
-101.6;1
33.5999999999999;1
119.4;1
-23.6;0
-35;1
107;0
-54.4000000000001;1
-89;0
20;1
-182.2;0
-173;0
-103;1
-49;1
3;1
-9;1
-133.6;1
-18;0
-80.2;0
-29.2;1
-13.4;1
-128.8;1
33.5999999999999;1
80.3999999999999;0
181;1
-53.2;1
54.3999999999999;0
-2;1
-3.60000000000002;1
-141.8;0
51.1999999999999;0
-97.8;1
-13.8;0
-65.8;0
45.3999999999999;1
-25.2;0
-76.6000000000001;0
62.8;0
81.2;1
-8.79999999999995;1
50.6000000000001;0
-8.39999999999998;1
23.1999999999999;1
-0.799999999999955;1
-45;1
-149.4;0
-18.4000000000001;1
32.8;0
9.79999999999995;1
-86.2;1
106.4;0
39.2;0
38;1
41.2;0
-38.8000000000001;0
25.5999999999999;0
17.2;0
40.4;1
-17.4000000000001;1
29.6;1
88.8;0
-108.2;0
27.4000000000001;1
-13.6000000000001;0
54.8;0
-28;1
-2.19999999999982;0
153.8;1
-2.39999999999998;1
23.8000000000002;1
3.79999999999995;1
67.2;1
-50.2;1
-66.2;1
45.2;1
-86.6;0
-26.4000000000001;0
8;1
175.8;1
-52.2;1
1.60000000000002;0
-74.2;1
182.2;0
39.6;1
35.1999999999999;0
25.5999999999999;0
219.8;1
-18;0
48.0000000000001;0
-100.8;1
-160.4;1
-29.5999999999999;0
-69.0000000000001;1
-77.8;1
141;1
-82.3999999999999;0
102.4;1
-248.6;0
66;0
-110;0
310;1
-49.6000000000001;1
117.6;0
-28;1
-8;0
30.2;1
-89.4;1
25.4;1
82.2;1
-28.2;1
88.2;1
-11.6;1
93.4000000000001;1
-68.8000000000001;1
-85.6;0
2.59999999999991;0
-161.6;1
-205.8;0
53.2;0
219.4;1
-63.5999999999999;1
-13.8;1
333.4;1
190.8;1
-31;1
-27.4000000000001;1
-55.3999999999999;1
5.39999999999998;1
-16;0
-35;0
-66.4000000000001;1
46.4;1
98.8000000000001;1
25;0
-1;1
-15.6;0
-35.1999999999999;1
96.1999999999999;0
-30.2;0
-141;1
-25.2;1
-31.8;1
44.1999999999999;1
-29.8000000000001;0
88;1
-169;0
-199.8;0
35.2;1
20.1999999999999;1
-21.2;1
-10.8;0
-21;1
91.4;0
-71.8000000000001;0
-54;1
-59.4000000000001;1
67.1999999999999;0
-120.6;0
-207.4;0
8.59999999999991;0
-215.4;0
7.79999999999995;1
189.8;1
81.4000000000001;1
184.2;1
231.4;1
-208.8;1
203.6;1
-67.8;1
15.6000000000001;1
28.5999999999999;0
118.2;1
-65.6;0
97.5999999999999;1
37.9999999999999;1
83.4000000000001;0
95.4000000000001;0
18.8;1
57.4;1
-22.5999999999999;1
-33.2;1
50.6000000000001;1
76.2;1
-371;0
-109.6;0
-4.60000000000002;1
87.4;1
198.2;0
138.6;0
214.6;1
52.8000000000001;1
91.1999999999999;0
108;0
25.4;0
23.4;1
-14.8;0
-134.8;0
154.2;0
38.4;0
25;1
-52.2;1
-108.8;1
-41.8;0
37;1
37.5999999999999;1
-61.8000000000001;0
29.2;1
79.4;1
-274.8;0
-375.8;0
55.6;1
-110.2;1
70.8000000000001;0
302.6;1
69;1
132.2;1
267;1
23.4000000000001;0
-3;0
-40.2;0
-102.4;1
60;0
77.2;0
-122.6;1
63;1
-77.6000000000001;1
-59;1
-4.19999999999982;0
-14.6;0
9.19999999999993;1
28.1999999999999;0
10;1
-83.5999999999999;0
-88.6;0
84.4000000000001;0
-52.2;1
30.5999999999999;0
49.8;1
-267.6;0
-45.8;1
-8.20000000000005;0
201.4;1
185;1
140.4;1
402.6;1
46;0
22.8;1
196.8;0
-52.8;1
90.2;1
-168.2;1
-221.8;0
-391.4;0
-62;0
-9.39999999999998;1
73.4;1
80.2;1
44.6000000000001;1
-22.6000000000001;0
-480.6;0
-26.6;1
54.5999999999999;1
33;1
148.6;0
18.1999999999998;1
165.8;0
14.2;0
-59.4000000000001;0
17;0
-225.6;0
-133.2;0
-31;0
-95.8;1
-14.8;1
85.8000000000001;1
-3;1
-69.2;0
-124;0
-51;0
-49.8000000000001;0
175.6;1
13.6;0
243.2;1
-15.6;0
15.8;1
-322.8;0
-118.6;1
62;1
42;0
74;1
65;0
-109.8;0
-38.2;0
82.6;1
154.4;0
6;0
-15.6;0
60;1
-48.3999999999999;0
159;1
125.2;1
-128.8;0
38;0
-146.6;0
142.8;0
-42.2;0
-102.4;0
-164.4;0
-70.4000000000001;1
191.8;1
22.6000000000001;1
4.79999999999995;1
111.2;1
11.6;1
-1.60000000000014;1
-106.4;1
-47.3999999999999;0
64;1
45.4;1
4.39999999999998;1
-200.4;0
-26.5999999999999;0
-39.6000000000001;0
-2.40000000000009;0
44.5999999999999;1
-205.6;0
86.1999999999999;1
2;0
-48.2;1
58.2;1
-21;1
63.3999999999999;1
55.8000000000002;1
16;1
94;0
47;0
26.6000000000001;1
-45.8;1
-75.1999999999999;1
69;0
-75;0
-99.6000000000001;0
-186.2;0
6.39999999999998;1
29.5999999999999;1
136.2;1
67.3999999999999;1
99.1999999999999;0
35.8;1
-7.39999999999986;0
88.1999999999999;0
12.8000000000001;1
40.2;0
15.6;1
-94.8;0
0.399999999999864;1
-345;0
25;0
-4;1
-31.6000000000001;1
-88.2;0
-139.2;1
4.40000000000009;1
-7.39999999999998;0
-22.1999999999999;1
-26.1999999999999;0
8;0
-82;1
-68.1999999999999;1
-24.8000000000002;0
23.5999999999999;1
-10.2;0
-99.3999999999999;1
2;1
-121.6;0
-284.2;0
-85.1999999999999;0
-68.1999999999999;0
-43.8000000000002;1
-12.8;0
172.6;1
-99.5999999999999;1
-3;1
-38;0
19.8000000000001;1
138;1
-27.6;1
-6.60000000000002;1
21.6;1
122;1
120;1
-399;0
-133.6;0
23.8;1
-63.2;1
-101.2;0
75.8000000000001;0
53.8;1
53.6000000000001;0
-279.2;1
-37.8;0
-528;0
-510.4;0
82.1999999999999;0
-58.6;1
-108.4;0
-38.2;1
5.40000000000009;1
336.8;0
-97.1999999999999;1
-42.5999999999999;1
72.8000000000001;0
-17.5999999999999;1
132.8;0
-93.3999999999999;1
107.2;1
-98.9999999999999;1
52;1
-8.79999999999995;0
0.600000000000136;1
18.8;0
-67;1
223.4;1
-119.2;1
34.4000000000001;1
-18.6;1
-136;1
-20.8000000000001;1
12.6;0
-141.6;0
71.8;0
-38.4;0
-34.0000000000001;0
-67.4000000000001;1
38;1
-60;0
-114.4;0
63.6;0
31.5999999999999;0
48.2;0
-50.8;0
45.2;1
10;0
-6.39999999999986;1
80.2;0
-158;0
26.6;0
-82.1999999999999;0
-10;1
69.2;1
4.80000000000018;0
145.8;1
26.2;1
-32.5999999999999;1
103.4;0
-107;1
185.8;0
76;1
147.6;1
38.5999999999999;0
54.2;0
-65.6000000000001;0
-110.6;1
149.2;1
-131.4;1
-47.1999999999999;0
-54.2;1
187.2;0
-67;0
-86.4000000000001;1
-27.5999999999999;1
137.6;0
-111.4;1
-103.4;1
-64.3999999999999;0
-421.4;0
-40;0
128.8;0
-68.8000000000002;1
5.39999999999998;1
185.4;1
-43.4000000000001;1
64.3999999999999;1
9.60000000000014;0
8;0
-114.8;0
14.8000000000002;1
39.5999999999999;1
27.6000000000001;1
-50.6000000000001;0
-47.6;0
108.4;0
11.6;0
-92.6000000000001;0
